Study_Program_ID,Level,Name,Link,Recommended_Semester,Credits,GF
121,3,[SZ0720] Japanisch B1.1,#,-,3,1
121,2,Japanisch B1.1,#,-,,1
121,3,[SZ0721] Japanisch B1.2,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3803946/study-year/1621,,3,1
121,2,[SZ0721] Japanisch B1.2,#,-,3,1
121,3,Japanisch B1.2,#,-,,1
121,2,[SZ0722] Japanisch B2 Kommunikation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4023989/study-year/1621,,3,1
121,3,[SZ0722] Japanisch B2 Kommunikation,#,-,3,1
121,2,Japanisch B2 Kommunikation,#,-,,1
121,3,[SZ0222] Kantonesisch A1.1,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4110741/study-year/1621,,3,1
121,2,[SZ0222] Kantonesisch A1.1,#,-,3,1
121,3,Blockkurs Kantonesisch A1.1,#,-,,1
121,2,,#,-,,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1607929/study-year/1621,,3,1
121,2,[SZ1809] Koreanisch A1.2,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1607932/study-year/1621,,3,1
121,3,[SZ1809] Koreanisch A1.2,#,-,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/977988/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/940796/study-year/1621,,3,1
121,3,[SZ1810] Koreanisch B1.1,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2691388/study-year/1621,,3,1
121,2,[SZ1810] Koreanisch B1.1,#,-,3,1
121,3,Koreanisch B1.1,#,-,,1
121,2,[SZ1813] Koreanisch B1.1 + B1.2 - Grammatik,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3534445/study-year/1621,,1,1
121,3,[SZ1813] Koreanisch B1.1 + B1.2 - Grammatik,#,-,1,1
121,2,Koreanisch B1.1 + B1.2 - Grammatik,#,-,,1
121,3,[SZ1812] Koreanisch B1.1 plus B1.2 - Vorbereitung auf die Sprachprüfung TOPIK,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3368224/study-year/1621,,1,1
121,2,[SZ1812] Koreanisch B1.1 plus B1.2 - Vorbereitung auf die Sprachprüfung TOPIK,#,-,1,1
121,3,Koreanisch B1.1 plus B1.2 - Vorbereitung auf die Sprachprüfung TOPIK,#,-,,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1490353/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/622162/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/685944/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1115892/study-year/1621,,3,1
121,2,[SZ1701] Norwegisch A1,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/685950/study-year/1621,,3,1
121,2,Blockkurs Norwegisch A1,#,-,,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/723193/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/977996/study-year/1621,,3,1
121,2,[SZ1704] Norwegisch B2,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3534810/study-year/1621,,3,1
121,3,[SZ1704] Norwegisch B2,#,-,3,1
121,2,Norwegisch B2,#,-,,1
121,3,[SZ0818] Portugiesisch - Português para hispanofalantes A1,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3105612/study-year/1621,,3,1
121,2,[SZ0818] Portugiesisch - Português para hispanofalantes A1,#,-,3,1
121,3,Portugiesisch - Português para hispanofalantes A1,#,-,,1
121,2,[SZ0815] Portugiesisch - Português para hispanofalantes A1 + A2,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1859692/study-year/1621,,6,1
121,2,Blockkurs Portugiesisch - Português para hispanofalantes A1 + A2,#,-,,1
121,3,Portugiesisch - Português para hispanofalantes A1 + A2,#,-,,1
121,2,[SZ0819] Portugiesisch - Português para hispanofalantes A2,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3196535/study-year/1621,,3,1
121,3,[SZ0819] Portugiesisch - Português para hispanofalantes A2,#,-,3,1
121,2,Portugiesisch - Português para hispanofalantes A2,#,-,,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/542920/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/757964/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/758002/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1141973/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1115895/study-year/1621,,3,1
121,3,[SZ0816] Portugiesisch B2.1,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3014794/study-year/1621,,3,1
121,2,[SZ0816] Portugiesisch B2.1,#,-,3,1
121,3,Portugiesisch B2.1,#,-,,1
121,3,[SZ0910] Russisch - Kommunikationskurs B1/B2,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3368744/study-year/1621,,3,1
121,2,[SZ0910] Russisch - Kommunikationskurs B1/B2,#,-,3,1
121,3,Russisch - Kommunikationskurs B1/B2,#,-,,1
121,2,[SZ0909] Russisch als Herkunftssprache ab B1,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3014825/study-year/1621,,3,1
121,3,[SZ0909] Russisch als Herkunftssprache ab B1,#,-,3,1
121,2,Russisch als Herkunftssprache ab B1,#,-,,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/542929/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/542932/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/584878/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/542935/study-year/1621,,3,1
121,3,[SZ0911] Russisch B1/B2 - Systematische Grammatik,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3535170/study-year/1621,,3,1
121,2,[SZ0911] Russisch B1/B2 - Systematische Grammatik,#,-,3,1
121,3,Russisch B1/B2 - Systematische Grammatik,#,-,,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/725251/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/725252/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/542941/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/585480/study-year/1621,,3,1
121,3,[SZ1004] Schwedisch B2,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/585489/study-year/1621,,3,1
121,2,[SZ1004] Schwedisch B2,#,-,3,1
121,3,Schwedisch B2,#,-,,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/542218/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/543022/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/543019/study-year/1621,,6,1
121,3,[SZ1230] Spanisch A2 - Grammatik Training-Curso práctico de gramática,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3180951/study-year/1621,,3,1
121,2,[SZ1230] Spanisch A2 - Grammatik Training-Curso práctico de gramática,#,-,3,1
121,3,Spanisch A2 - Grammatik Training-Curso práctico de gramática,#,-,,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/542972/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/622154/study-year/1621,,6,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/542986/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1058269/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1178746/study-year/1621,,6,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1052512/study-year/1621,,3,1
121,2,[SZ1228] Spanisch B2 - Español para la Ciencia und Tecnología,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1859701/study-year/1621,,3,1
121,3,[SZ1228] Spanisch B2 - Español para la Ciencia und Tecnología,#,-,3,1
121,2,Spanisch B2 - Español para la Ciencia und Tecnología,#,-,,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1058272/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1052515/study-year/1621,,3,1
121,2,[SZ1227] Spanisch C1.1,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1704109/study-year/1621,,3,1
121,2,Spanisch C1.1,#,-,,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/940804/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/940807/study-year/1621,,3,1
121,3,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/685961/study-year/1621,,3,1
121,2,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/832143/study-year/1621,,3,1
121,3,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,#,,,1
121,2,"[ED0038] Technik, Wirtschaft und Gesellschaft",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/582571/study-year/1621,,3,1
121,3,"Technik, Wirtschaft und Gesellschaft",#,2.,3,1
121,2,"Technik, Wirtschaft und Gesellschaft",#,-,,1
121,3,[ED00471] Geschichte der Technik in der Frühen Neuzeit,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1010786/study-year/1621,,3,1
121,2,Geschichte der Technik in der frühen Neuzeit,#,-,3,1
121,3,Geschichte der Technik in der Frühen Neuzeit,#,-,,1
121,2,[ED00472] Geschichte der Technik in der Moderne I,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1010801/study-year/1621,,3,1
121,3,Geschichte der Technik in der Moderne I,#,-,3,1
121,2,Geschichte der Technik in der Moderne I: Von der industriellen Revolution bis zum 1. Weltkrieg,#,-,,1
121,3,[ED00473] Geschichte der Technik in der Moderne II,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1010878/study-year/1621,,3,1
121,2,Geschichte der Technik in der Moderne II,#,-,3,1
121,3,Technik in der Moderne. Teil 2: seit dem Ersten Weltkrieg,#,-,,1
121,2,Geschichte der Technik in der Moderne II: Technisierungsprozesse und gesellschaftlicher Wandel im kurzen 20. Jahrhundert,#,-,,1
121,3,[ED0141] Logik,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/658736/study-year/1621,,5,1
121,2,Logik,#,-,5,1
121,3,Logik,#,-,,1
121,2,Logik - Übung,#,-,,1
121,3,Logik und ihre Grenzen (Eine Einführung in die logische Sprachanalyse und in die Logik erster Stufe),#,-,,1
121,2,[POL70036] Masterkurs Spezielle Soziologie (3.So.14),ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/673202/study-year/1621,,6,1
121,3,Masterkurs Spezielle Soziologie (3.So.14),#,-,6,1
121,2,Seminar: Soziologie A,#,-,,1
121,3,Seminar: Soziologie B,#,-,,1
121,2,Seminar: Soziologie C,#,-,,1
121,3,Seminar: Soziologie D,#,2.,,1
121,2,Seminar: Soziologie E,#,2.,,1
121,3,Seminar: Soziologie F,#,2.,,1
121,2,Seminar: Soziologie G,#,2.,,1
121,3,Seminar: Soziologie H,#,1.,,1
121,2,"[ED0179] Technik, Natur und Gesellschaft",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/462989/study-year/1621,,3,1
121,3,"Technik, Natur und Gesellschaft",#,-,3,1
121,2,"Technik, Natur und Gesellschaft",#,-,,1
121,3,[ED0218] Wissenschafts- und Technikkommunikation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/754181/study-year/1621,,5,1
121,2,Wissenschaft kommunizieren (Essay),#,2.,1,1
121,3,Wissenschaftskommunikation in Theorie und Praxis (Referat mit schriftlicher Ausarbeitung),#,2.,4,1
121,2,Wissenschafts- und Technikkommunikation (Workshop),#,2.,,1
121,2,Wissenschafts- und Technikkommunikation (Seminar),#,2.,,1
121,2,[POL70056] Fallstudien zur Unternehmensethik,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1017267/study-year/1621,,3,1
121,3,Fallstudien zur Unternehmensethik,#,-,3,1
121,2,Fallstudien zur Unternehmensethik,#,-,,1
121,3,[ED0312] Wissenschafts- und Technikkommunikation (für Lehramt),ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1146968/study-year/1621,,4,1
121,2,Wissenschafts- und Technikkommunikation (für Lehramt),#,-,,1
121,2,Wissenschafts- und Technikkommunikation (für Lehramt),#,-,,1
121,2,[CLA10516] Advanced Techniques in Modelling Complex Systems,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/694854/study-year/1621,,1,1
121,3,[CLA10516] Advanced Techniques in Modelling Complex Systems,#,-,1,1
121,2,Advanced Techniques in Modelling Complex Systems,#,-,,1
121,3,[CLA11216] Agile project management hands-on,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1142612/study-year/1621,,1,1
121,2,[CLA11216] Technische Projektakquise und Projektmanagement,#,-,1,1
121,3,Projektmanagement mit Motius,#,-,,1
121,2,[CLA30502] Arbeits- und Lebenswelten in der Literatur,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675551/study-year/1621,,3,1
121,3,Arbeits- und Lebenswelten in der Literatur,#,-,3,1
121,2,Arbeits- und Lebenswelten in der Literatur,#,-,,1
121,3,[CLA20701] Art in Motion. Training for Excellence,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1250255/study-year/1621,,2,1
121,2,[CLA20701] Art in Motion. Training for Excellence,#,-,2,1
121,3,Art in Motion. Training for Excellence,#,-,,1
121,2,[CLA10602] Basic Techniques in Modelling Complex Systems,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/694222/study-year/1621,,1,1
121,3,[CLA10602] Basic Techniques in Modelling Complex Systems,#,-,1,1
121,2,Basic Techniques in Modelling Complex Systems (Introduction into System Dynamics),#,-,,1
121,3,[CLA10800] Betriebswirtschaftlich Denken,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/821876/study-year/1621,,1,1
121,2,[CLA10800] Betriebswirtschaftlich Denken - Ökonomisches Denken - Teil 1,#,-,1,1
121,3,Betriebswirtschaftlich Denken (Ökonomisches Denken - Teil 1),#,-,,1
121,2,[CLA30257] Big Band,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/855941/study-year/1621,,3,1
121,3,[CLA30257] Big Band,#,-,3,1
121,2,Big Band,#,-,,1
121,3,[CLA21103] Big Data - Big Impact?,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981530/study-year/1621,,2,1
121,2,[CLA21103] Big Data - Big Impact?,#,-,2,1
121,3,Big Data – Big Impact?,#,-,,1
121,2,"[CLA20803] Cognitive Science: Denken, Erkennen und Wissen",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/828873/study-year/1621,,2,1
121,3,"[CLA20803] Cognitive Science: Denken, Erkennen und Wissen",#,-,2,1
121,2,"Cognitive Science: Denken, Erkennen und Wissen",#,-,,1
121,3,"[CLA30803] Cognitive Science: Denken, Erkennen und Wissen",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1230673/study-year/1621,,3,1
121,2,"[CLA30803] Cognitive Science: Denken, Erkennen und Wissen",#,-,3,1
121,3,"Cognitive Science: Denken, Erkennen und Wissen",#,-,,1
121,2,[CLA10555] Communication and Facilitation in Project Teams,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679851/study-year/1621,,1,1
121,3,Team Communication and Facilitation in Projects,#,-,1,1
121,2,Team Communication and Facilitation in Projects,#,-,,1
121,3,[CLA10509] Creative Problem Solving,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675554/study-year/1621,,1,1
121,2,Creative Problem Solving,#,-,1,1
121,2,Kreativität,#,-,,1
121,3,"[CLA20704] Denken, Erkennen und Wissen",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675557/study-year/1621,,2,1
121,2,"[CLA20704] Denken, Erkennen und Wissen",#,-,2,1
121,3,"Denken, Erkennen und Wissen (Eine Einführung in die Erkenntnistheorie)",#,-,,1
121,2,[CLA21206] Der Irrtum,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057238/study-year/1621,,2,1
121,3,[CLA21206] Der Irrtum,#,-,2,1
121,2,Der Irrtum,#,-,,1
121,3,[CLA10510] Der Wandel des deutschen Wissenschaftssystems,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675558/study-year/1621,,1,1
121,2,Der Wandel des deutschen Wissenschaftssystems,#,-,1,1
121,3,Der Wandel des deutschen Wissenschaftssystems,#,-,,1
121,2,[CLA20705] Diversität und Konfliktmanagement,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729420/study-year/1621,,2,1
121,3,[CLA20705] Diversität und Konfliktmanagement,#,-,2,1
121,2,Diversität und Konfliktmanagement (Streiten über Unterschiede - Unterschiede im Streit),#,-,,1
121,3,[CLA10512] Effektiver werden - allein und im Team,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675565/study-year/1621,,1,1
121,2,Effektiver werden – allein und im Team,#,-,1,1
121,3,"Effektiver werden - allein und im Team (Mehr Erfolg an der Hochschule, vor allem später im Berufsleben)",#,-,,1
121,2,[CLA10220] Einführung in ausgewählte Methoden der Problemlösung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675568/study-year/1621,,1,1
121,3,Einführung in ausgewählte Methoden der Problemlösung,#,-,1,1
121,2,Einführung in ausgewählte Methoden der Problemlösung,#,-,,1
121,3,[CLA20707] Einführung in Change Management,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729423/study-year/1621,,2,1
121,2,[CLA20707] Einführung in Change Management,#,-,2,1
121,3,Einführung in Change Management (Chancen und Risiken bei Veränderungsprozessen),#,-,,1
121,2,[CLA21209] Einführung in das wissenschaftliche Arbeiten,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1052723/study-year/1621,,2,1
121,3,[CLA21209] Einführung in das wissenschaftliche Arbeiten,#,-,2,1
121,2,Einführung in das wissenschaftliche Arbeiten,#,-,,1
121,3,[CLA21104] Einführung in die Wissenschafts- und Techniksoziologie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1179853/study-year/1621,,2,1
121,2,[CLA21104] Einführung in die Wissenschafts- und Techniksoziologie,#,-,2,1
121,2,"Roboter, Gene, Suchmaschinen",#,-,,1
121,3,[CLA21005] Einführung in Diversity Management,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/989062/study-year/1621,,2,1
121,2,[CLA21005] Einführung in Diversity Management,#,-,2,1
121,3,Einführung in Diversity Management,#,-,,1
121,2,Project Week: Diversity Hackathon,#,-,,1
121,3,[CLA21314] Einführung ins philosophische Denken,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1142954/study-year/1621,,2,1
121,2,[CLA21314] Einführung ins philosophische Denken,#,-,2,1
121,3,Arbeit und Leben,#,-,,1
121,2,Einführung ins philosophische Denken,#,-,,1
121,3,Einführung ins philosophische Fragen,#,-,,1
121,2,Kants Prolegomena,#,-,,1
121,2,"""Probleme der Philosophie"" (Russell)",#,-,,1
121,3,[CLA31314] Einführung ins philosophische Denken,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1275820/study-year/1621,,3,1
121,2,[CLA31314] Einführung ins philosophische Denken,#,-,3,1
121,3,Arbeit und Leben,#,-,,1
121,2,Einführung ins philosophische Denken,#,-,,1
121,3,Kants Prolegomena,#,-,,1
121,2,[CLA21106] Emergenz und komplexe Systeme,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981536/study-year/1621,,2,1
121,3,[CLA21106] Emergenz und komplexe Systeme,#,-,2,1
121,2,Emergenz und komplexe Systeme,#,-,,1
121,3,[CLA21023] Entspannt Prüfungen bestehen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/946906/study-year/1621,,2,1
121,2,[CLA21023] Entspannt Prüfungen bestehen,#,-,2,1
121,3,Entspannt Prüfungen bestehen,#,-,,1
121,2,"[SOT65201] Entwicklung eines Game Prototypen. Wissenschaft, Technologie und Gesellschaft durch Spieldesign reflektieren",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3377420/study-year/1621,,5,1
121,3,[SOT65201] Game Prototyp,#,-,,1
121,2,Game Jam,#,-,,1
121,3,[CLA11210] Erfolgreich im Internet schreiben,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057249/study-year/1621,,1,1
121,2,[CLA11210] Erfolgreich im Internet schreiben,#,-,1,1
121,3,Erfolgreich im Internet schreiben,#,-,,1
121,2,[CLA21107] Ethik des Rechts,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1019406/study-year/1621,,2,1
121,3,[CLA21107] Ethik des Rechts,#,-,2,1
121,2,Ethik des Rechts (ab 2017 S),#,-,,1
121,2,[CLA20230] Ethik und Verantwortung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675587/study-year/1621,,2,1
121,3,Ethik und Verantwortung,#,-,2,1
121,2,Ethics of Technology,#,-,,1
121,3,Ethik und Verantwortung,#,-,,1
121,2,[CLA30230] Ethik und Verantwortung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675590/study-year/1621,,3,1
121,3,Ethik und Verantwortung,#,-,3,1
121,2,Ethics of Technology,#,-,,1
121,3,Ethik und Verantwortung,#,-,,1
121,2,[CLA31601] Ethik und Verantwortung II,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1495708/study-year/1621,,3,1
121,3,[CLA31601] Ethik und Verantwortung II,#,-,3,1
121,2,Ethik und Verantwortung: Aktuelle Anwendungsfelder,#,-,,1
121,3,Ethik und Verantwortung II,#,-,,1
121,2,Ethische Herausforderungen des autonomen Fahrens,#,-,,1
121,3,Moral Machines,#,-,,1
121,3,Projektseminar Angewandte Ethik,#,-,,1
121,2,[CLA21601] Ethik und Verantwortung II,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1352394/study-year/1621,,2,1
121,3,[CLA21601] Ethik und Verantwortung II,#,-,2,1
121,2,Ethik und Verantwortung: Aktuelle Anwendungsfelder,#,-,,1
121,3,Ethik und Verantwortung II,#,-,,1
121,2,Ethische Herausforderungen des autonomen Fahrens,#,-,,1
121,3,Moral Machines,#,-,,1
121,2,[CLA11108] Führung übernehmen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/985151/study-year/1621,,1,1
121,3,[CLA11108] Führung übernehmen,#,-,1,1
121,2,Führung übernehmen (Workshop mit praxisnahen Übungen (Fallstudie),#,-,,1
121,3,"[SOT63201] Game Jam. Wissenschaft, Technologie und Gesellschaft durch Spieldesign reflektieren",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3374625/study-year/1621,,3,1
121,2,[SOT63201] Game Jam,#,-,3,1
121,3,Game Jam,#,-,,1
121,2,[CLA20202] Geist - Gehirn - Maschine,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675718/study-year/1621,,2,1
121,3,Geist - Gehirn - Maschine,#,-,2,1
121,2,Gehirne und andere Maschinen,#,-,,1
121,3,"Geist - Gehirn - Maschine (Grundprobleme im Brennpunkt von Neurophilosophie, Informatik und Robotik)",#,-,,1
121,2,[CLA30202] Geist - Gehirn - Maschine,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675721/study-year/1621,,3,1
121,3,Geist - Gehirn - Maschine,#,-,3,1
121,2,Cognitive Sciences,#,-,,1
121,3,"Geist - Gehirn - Maschine (Grundprobleme im Brennpunkt von Neurophilosophie, Informatik und Robotik)",#,-,,1
121,2,[CLA40202] Geist - Gehirn - Maschine,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1063322/study-year/1621,,4,1
121,3,[CLA40202] Geist - Gehirn - Maschine,#,-,4,1
121,2,"Geist - Gehirn - Maschine (Grundprobleme im Brennpunkt von Neurophilosophie, Informatik und Robotik)",#,-,,1
121,3,[CLA20910] Genderkompetenz als Schlüsselqualifikation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/919424/study-year/1621,,2,1
121,2,[CLA20910] Meine Rolle als Mann/Frau - nicht nur an der Uni,#,-,2,1
121,3,Meine Rolle als Mann/Frau - nicht nur an der Uni (Ein interaktiver Gender-Workshop),#,-,,1
121,2,[CLA20710] Global Diversity Training,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729426/study-year/1621,,2,1
121,3,[CLA20710] Global Diversity Training,#,-,2,1
121,2,Global Diversity Training (Zusammenarbeit in interkulturellen Teams),#,-,,1
121,3,[CLA21008] Grundlagen der Globalisierungsforschung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/961390/study-year/1621,,2,1
121,2,[CLA21008] Globale Zusammenhänge erkennen,#,-,2,1
121,3,Globale Zusammenhänge erkennen (Grundlagen der Globalisierungsforschung für TechnikerInnen),#,-,,1
121,2,[CLA20207] Grundprobleme der Wissenschaftstheorie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675724/study-year/1621,,2,1
121,3,Wissenschaft und Methode,#,-,2,1
121,2,Wissenschaft und Methode - Eine Einführung in die Wissenschaftstheorie,#,-,,1
121,3,[CLA30207] Grundprobleme der Wissenschaftstheorie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/663809/study-year/1621,,3,1
121,2,Wissenschaft und Methode - Eine Einführung in die Wissenschaftstheorie,#,-,,1
121,3,Grundprobleme der Wissenschaftstheorie,#,-,3,1
121,2,[CLA20221] Handeln trotz Nichtwissen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675730/study-year/1621,,2,1
121,3,Handeln trotz Nichtwissen,#,-,2,1
121,2,Handeln trotz Nichtwissen (Vom Umgang mit komplexen Welten),#,-,,1
121,3,[CLA30221] Handeln trotz Nichtwissen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675733/study-year/1621,,3,1
