Degree,ID,Curriculum,Field of studies,ECTS Credits,Semester,Curriculum Link,Modulhandbuch Link
16 Master of Science,800,Brauwesen und Getränketechnologie (kA/20221),Brauwesen/Getränketechnologie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5031&pStartSemester=,
16 Master of Science,134,Cartography (kA/20181),Vermessungswesen (Geodäsie),120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4790&pStartSemester=,
16 Master of Science,114,Chemical Biotechnology (kA/20241),Biotechnologie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5349&pStartSemester=,
16 Master of Science,521,Communications and Electronics Engineering (kA/20231),Nachrichten-/Informationstechnik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5136&pStartSemester=,
16 Master of Science,331,Computational Mechanics (kA/20211),Bauingenieurwesen/Ingenieurbau,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4947&pStartSemester=,
16 Master of Science,041,Computational Science and Engineering (kA/20211),Informatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5001&pStartSemester=,
16 Master of Science,064,Computational Science and Engineering (Honours Track) (kA/20161),Informatik,150,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4630&pStartSemester=,
16 Master of Science,766,Consumer Science (kA/20251; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5392&pStartSemester=,
16 Master of Science,046,Earth Oriented Space Science and Technology (kA/20241),Vermessungswesen (Geodäsie),120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5348&pStartSemester=,
16 Master of Science,500,Elektrotechnik und Informationstechnik (kA/20251),Elektrotechnik/Elektronik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5382&pStartSemester=,
16 Master of Science,062,Elektrotechnik und Informationstechnik (Teilzeit 50%) (kA/20251),Elektrotechnik/Elektronik,120,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5399&pStartSemester=,
16 Master of Science,063,Elektrotechnik und Informationstechnik (Teilzeit 66%) (kA/20251),Elektrotechnik/Elektronik,120,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5400&pStartSemester=,
16 Master of Science,185,Elitestudiengang Software Engineering (kA/0; sb bis 30.09.2039),Informatik,,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2777&pStartSemester=,
16 Master of Science,443,Energie- und Prozesstechnik (kA/20241),Maschinenbau/-wesen,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5340&pStartSemester=,
16 Master of Science,429,"Entwicklung, Produktion und Management im Maschinenbau (kA/20241)",Maschinenbau/-wesen,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5342&pStartSemester=,
16 Master of Science,459,Environmental Engineering (kA/20221),Bauingenieurwesen/Ingenieurbau,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5027&pStartSemester=,
16 Master of Science,167,Finance and Information Management (FIM) (kA/20241; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5216&pStartSemester=,
16 Master of Science,751,Forst- und Holzwissenschaft (kA/20221),"Forstwissenschaft, -wirtschaft",120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5024&pStartSemester=,
16 Master of Science,749,"Forst- und Holzwissenschaft (Teilzeit, 66%)  (kA/20221)","Forstwissenschaft, -wirtschaft",120,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5094&pStartSemester=,
16 Master of Science,332,Geodäsie und Geoinformation (kA/20221; sb bis 30.09.2050),Vermessungswesen (Geodäsie),120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4994&pStartSemester=,
16 Master of Science,137,Geomaterialien und Geochemie (kA/20191; sb bis 01.10.2050),Geowissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5337&pStartSemester=,
16 Master of Science,136,Geophysics (kA/20201; sb bis 01.10.2050),Geowissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5336&pStartSemester=,
16 Master of Science,322,GeoThermie / GeoEnergie (kA/20181),Bauingenieurwesen/Ingenieurbau,,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4701&pStartSemester=,
16 Master of Science,507,Green Electronics (kA/20161),Elektrotechnik/Elektronik,120,4,,
16 Master of Science,297,Health Science - Prevention and Health Promotion (kA/20241),Gesundheitspädagogik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5367&pStartSemester=,
16 Master of Science,719,Horticultural Science (kA/20191; sb bis 30.09.2030),Gartenbau,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4869&pStartSemester=,
16 Master of Science,101,Industrial Chemistry (kA/0; sb bis 30.09.2039),Chemie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2684&pStartSemester=,
16 Master of Science,413,Industrielle Biotechnologie (kA/20241),Biotechnologie,120,4,,
16 Master of Science,120,Information Engineering (kA/20241),Ingenieurinformatik/Technische Informatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5273&pStartSemester=,
16 Master of Science,121,Information Systems (kA/20221),Wirtschaftsinformatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4997&pStartSemester=,
16 Master of Science,458,Information Technologies for the Built Environment (kA/20221),Bauingenieurwesen/Ingenieurbau,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5026&pStartSemester=,
16 Master of Science,311,Ingenieur-  und Hydrogeologie (kA/20241),Geowissenschaften,120,4,,
16 Master of Science,710,Ingenieurökologie (kA/20231),Umwelttechnik einschl. Recycling,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5146&pStartSemester=,
16 Master of Science,716,Ingenieurökologie (50%) (kA/20231),Umwelttechnik einschl. Recycling,120,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5184&pStartSemester=,
16 Master of Science,717,Ingenieurökologie (66%) (kA/20231),Umwelttechnik einschl. Recycling,120,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5147&pStartSemester=,
16 Master of Science,104,Integrated Circuit Design (kA/0; sb bis 30.09.2039),Elektrotechnik/Elektronik,,3,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=3170&pStartSemester=,
16 Master of Science,135,Intellectual Property and Competition Law (kA/0; sb bis 30.09.2039),Wirtschaftsrecht,,2,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=3066&pStartSemester=,
16 Master of Science,334,Land Management and Geospatial Science (kA/20251),Luft- und Raumfahrttechnik,120,4,,
16 Master of Science,160,Lebensmittelchemie (kA/20221),Lebensmittelchemie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5018&pStartSemester=,
16 Master of Science,832,Lebensmitteltechnologie (kA/20221),Lebensmitteltechnologie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5078&pStartSemester=,
16 Master of Science,326,Logistics Engineering and Management (kA/20241),Bauingenieurwesen/Ingenieurbau,,4,,
16 Master of Science,261,Management (kA/20251; sb bis 30.09.2050),Betriebswirtschaftslehre,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5390&pStartSemester=,
16 Master of Science,269,Management & Innovation (Heilbronn) (kA/20181; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4717&pStartSemester=,
16 Master of Science,267,Management & Innovation (Munich) (kA/20181; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4685&pStartSemester=,
16 Master of Science,277,Management and Digital Technology (kA/20241; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5205&pStartSemester=,
16 Master of Science,274,Management and Technology (kA/20251; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5386&pStartSemester=,
16 Master of Science,400,Maschinenwesen (kA/20241),Maschinenbau/-wesen,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5343&pStartSemester=,
16 Master of Science,268,Masterstudiengang Management am Campus Heilbronn (kA/20251; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5394&pStartSemester=,
16 Master of Science,436,Materials Science and Engineering (kA/20221),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5178&pStartSemester=,
16 Master of Science,460,"Mechatronics, Robotics, and Biomechanical Engineering (kA/20231)",Maschinenbau/-wesen,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5185&pStartSemester=,
16 Master of Science,439,Mechatronik und Robotik (kA/20191),Maschinenbau/-wesen,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4824&pStartSemester=,
16 Master of Science,461,Medizintechnik (kA/20241),Maschinenbau/-wesen,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5222&pStartSemester=,
16 Master of Science,522,Microelectronics and Chip Design (kA/20251),Elektrotechnik/Elektronik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5372&pStartSemester=,
16 Master of Science,831,Molekulare Biotechnologie (kA/20231),Biotechnologie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5142&pStartSemester=,
16 Master of Science,755,Naturschutz und Landschaftsplanung (kA/20231),Naturschutz,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5144&pStartSemester=,
16 Master of Science,756,Naturschutz und Landschaftsplanung (50%) (kA/20231),Naturschutz,120,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5183&pStartSemester=,
16 Master of Science,757,Naturschutz und Landschaftsplanung (66%) (kA/20231),Naturschutz,120,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5145&pStartSemester=,
16 Master of Science,762,Nutrition and Biomedicine (kA/20251),Haushalts- und Ernährungswissenschaft,120,,,
16 Master of Science,798,Pharmazeutische Bioprozesstechnik (kA/20221),Verfahrenstechnik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5030&pStartSemester=,
16 Master of Science,265,Politics & Technology  (kA/20231),Politikwissenschaft,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5192&pStartSemester=,
16 Master of Science,266,Politics & Technology (66%) (kA/20231),Politikwissenschaft,120,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5193&pStartSemester=,
16 Master of Science,512,Power Engineering (kA/20221),Energietechnik (ohne Elektrotechnik),120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5029&pStartSemester=,
16 Master of Science,090,Quantum Science & Technology (kA/20201),Physik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4911&pStartSemester=,
16 Master of Science,907,Radiation Biology (kA/20221),Biologie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5107&pStartSemester=,
16 Master of Science,325,Rail and Urban Transport (kA/20241),Bauingenieurwesen/Ingenieurbau,,4,,
16 Master of Science,323,"Rail, Transport and Logistics (kA/20191)",Bauingenieurwesen/Ingenieurbau,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4818&pStartSemester=,
16 Master of Science,321,Ressourceneffizientes und Nachhaltiges Bauen (kA/20231),Bauingenieurwesen/Ingenieurbau,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5190&pStartSemester=,
16 Master of Science,300,Risk and Safety (kA/20231),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5181&pStartSemester=,
16 Master of Science,442,Science and Technology of Materials (kA/20191),Maschinenbau/-wesen,,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4833&pStartSemester=,
16 Master of Science,960,Social Science of Technology (kA/10402; sb bis 30.09.2051),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2909&pStartSemester=,
16 Master of Science,299,Sport and Exercise Science (kA/20241),Sportwissenschaft,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5368&pStartSemester=,
16 Master of Science,728,Sustainable Food (GIST TUM Asia) (kA/20241),Lebensmitteltechnologie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5252&pStartSemester=,
16 Master of Science,246,Sustainable Management and Technology (kA/20211; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4941&pStartSemester=,
16 Master of Science,754,Sustainable Resource Management (kA/20241),Naturschutz,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5345&pStartSemester=,
16 Master of Science,324,"Transport and Logistics (Parttime, 50%) (kA/20141)",Bauingenieurwesen/Ingenieurbau,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4331&pStartSemester=,
16 Master of Science,313,Transportation Systems (kA/20211),Bauingenieurwesen/Ingenieurbau,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4945&pStartSemester=,
16 Master of Science,319,Urbanistik - Landschaft und Stadt (kA/20211; sb bis 30.09.2050),Architektur,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4990&pStartSemester=,
16 Master of Science,275,Vocational Education and Innovation (kA/20221; sb bis 01.10.2050),Berufs- und Wirtschaftspädagogik,90,5,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5097&pStartSemester=,
16 Master of Science,085,Wirtschaftspädagogik I (kA/20241; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5262&pStartSemester=,
16 Master of Science,086,Wirtschaftspädagogik II (kA/20241; sb bis 30.09.2050),Wirtschaftswissenschaften,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5264&pStartSemester=,
17 Bachelor of Science,100,Chemie (kA/20221),Chemie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5002&pStartSemester=,
17 Bachelor of Science,410,Ingenieurwissenschaften Kooperation PLUS (kA/0; sb bis 30.09.2051),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),210,7,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2805&pStartSemester=,
17 Bachelor of Science,400,Maschinenwesen (kA/20241),Maschinenbau/-wesen,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5355&pStartSemester=,
17 Bachelor of Science,010,Mathematik (kA/20231),Mathematik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5247&pStartSemester=,
17 Bachelor of Science,051,Physik (kA/20251),Physik,180,6,,
17 Bachelor of Science,437,Aerospace (kA/20241),Luft- und Raumfahrttechnik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5354&pStartSemester=,
17 Bachelor of Science,723,Agrarwissenschaften und Gartenbauwissenschaften (kA/20241),Agrarwissenschaft/Landwirtschaft,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5248&pStartSemester=,
17 Bachelor of Science,310,Bauingenieurwesen (kA/20241),Bauingenieurwesen/Ingenieurbau,180,6,,
17 Bachelor of Science,105,Biochemie (kA/20231),Biochemie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5187&pStartSemester=,
17 Bachelor of Science,983,Bioeconomy (kA/20241),Biotechnologie,180,6,,
17 Bachelor of Science,042,Bioinformatik (kA/20211; sb bis 30.09.2050),Informatik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5028&pStartSemester=,
17 Bachelor of Science,993,Bioökonomie (kA/20211),Biotechnologie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4956&pStartSemester=,
17 Bachelor of Science,317,Bodenordnung und Landentwicklung (kA/20181),Vermessungswesen (Geodäsie),30,5,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4767&pStartSemester=,
17 Bachelor of Science,800,Brauwesen und Getränketechnologie (kA/20221),Brauwesen/Getränketechnologie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5084&pStartSemester=,
17 Bachelor of Science,415,Chemie-Ingenieurwesen (kA/20251),Chemie-Ingenieurwesen/Chemietechnik,180,6,,
17 Bachelor of Science,111,Chemische Biotechnologie (kA/20231),Biotechnologie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5235&pStartSemester=,
17 Bachelor of Science,500,Elektrotechnik und Informationstechnik (kA/20231),Elektrotechnik/Elektronik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5135&pStartSemester=,
17 Bachelor of Science,753,Forstwissenschaft und Ressourcenmanagement (kA/20231),"Forstwissenschaft, -wirtschaft",180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5138&pStartSemester=,
17 Bachelor of Science,332,Geodäsie und Geoinformation (kA/20241),Vermessungswesen (Geodäsie),180,6,,
17 Bachelor of Science,139,Geowissenschaften (kA/0; sb bis 30.09.2051),Geowissenschaften,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2587&pStartSemester=,
17 Bachelor of Science,202,Gesundheitswissenschaft (kA/20241),Gesundheitspädagogik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5365&pStartSemester=,
17 Bachelor of Science,030,Informatik (kA/20241),Informatik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5371&pStartSemester=,
17 Bachelor of Science,034,Informatik: Games Engineering (kA/20231; sb bis 30.09.2033),Informatik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5218&pStartSemester=,
17 Bachelor of Science,120,Information Engineering (kA/20211),Ingenieurinformatik/Technische Informatik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4953&pStartSemester=,
17 Bachelor of Science,462,Ingenieur- und Werkstoffwissenschaften Kooperation PLUS (kA/20241),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5223&pStartSemester=,
17 Bachelor of Science,411,Ingenieurwissenschaften (kA/20241),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),210,6,,
17 Bachelor of Science,746,Landschaftsarchitektur und Landschaftsplanung (kA/20231),Landespflege/Landschaftsgestaltung,240,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5143&pStartSemester=,
17 Bachelor of Science,160,Lebensmittelchemie (kA/20221),Lebensmittelchemie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5003&pStartSemester=,
17 Bachelor of Science,832,Lebensmitteltechnologie (kA/20221),Lebensmitteltechnologie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5085&pStartSemester=,
17 Bachelor of Science,113,Life Sciences Biologie (kA/20231),Biologie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5139&pStartSemester=,
17 Bachelor of Science,763,Life Sciences Ernährungswissenschaft (kA/20241),Biologie,180,6,,
17 Bachelor of Science,278,Management and Data Science (Heilbronn) (kA/20241; sb bis 30.09.2050),Wirtschaftswissenschaften,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5250&pStartSemester=,
17 Bachelor of Science,274,Management and Technology (kA/20231; sb bis 01.10.2050),Wirtschaftswissenschaften,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5194&pStartSemester=,
17 Bachelor of Science,831,Molekulare Biotechnologie (kA/20231),Biotechnologie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5141&pStartSemester=,
17 Bachelor of Science,798,Pharmazeutische Bioprozesstechnik (kA/20221),Verfahrenstechnik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5086&pStartSemester=,
17 Bachelor of Science,262,Politikwissenschaft (kA/20251),Politikwissenschaft,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5407&pStartSemester=,
17 Bachelor of Science,263,"Politikwissenschaft (Teilzeit, 66%) (kA/20251)",Politikwissenschaft,180,9,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5406&pStartSemester=,
17 Bachelor of Science,287,Sportwissenschaft (kA/20241),Sportwissenschaft,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5366&pStartSemester=,
17 Bachelor of Science,246,Sustainable Management and Technology (kA/20211; sb bis 30.09.2050),Wirtschaftswissenschaften,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4954&pStartSemester=,
17 Bachelor of Science,457,Umweltingenieurwesen (kA/20241),Bauingenieurwesen/Ingenieurbau,180,6,,
17 Bachelor of Science,043,Wirtschaftsinformatik (kA/20211),Wirtschaftsinformatik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4999&pStartSemester=,
18 Master of Business Administration,259,Executive Master of Business Administration in Business & IT (kA/20151; sb bis 30.09.2050),Betriebswirtschaftslehre,90,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4491&pStartSemester=,
18 Master of Business Administration,276,Executive Master of Business Administration in Innovation & Business Creation (kA/20221; sb bis 30.09.2050),Betriebswirtschaftslehre,90,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5099&pStartSemester=,
18 Master of Business Administration,252,Executive Master of Business Administration (MBA) (kA/20151; sb bis 30.09.2050),Betriebswirtschaftslehre,90,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4582&pStartSemester=,
