Study_Program_ID,Name (1),Name (2),Name (3),Link,Credits,GF,Module_ID,ID
121,Master's Thesis,,,,30.0,1,,1.0
121,Master's Thesis,[IN2109] Master's Thesis,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/458129/study-year/1619,30.0,1,IN2109,2.0
121,Required Modules Informatics,,,,8.0,1,,3.0
121,Required Modules Informatics,[IN2309] Advanced Topics of Software Engineering,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1060130/study-year/1619,8.0,1,IN2309,4.0
121,Required Modules Information Systems,,,,13.0,1,,5.0
121,Required Modules Information Systems,[IN2105] Business Process Technologies and Management,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2839421/study-year/1619,5.0,1,IN2105,6.0
121,Required Modules Information Systems,[IN2087] Software Engineering for Business Applications - Master's Course: Web Application Engineering,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1452141/study-year/1619,8.0,1,IN2087,7.0
121,Elective Modules Computer Lab Exercise,,,,10.0,1,,8.0
121,Elective Modules Computer Lab Exercise,[IN2128] Practical Course Enterprise Software,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/457036/study-year/1619,10.0,1,IN2128,9.0
121,Elective Modules Computer Lab Exercise,[IN2129] Practical Course Software Engineering for Business Information Systems,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/457038/study-year/1619,10.0,1,IN2129,10.0
121,Elective Modules Computer Lab Exercise,[IN2130] Practical Course Realization of Process-oriented Applications,,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2862515/study-year/1619,10.0,1,IN2130,11.0
121,Elective Courses,,,,53.0,1,,12.0
121,Elective Courses,Software Engineering,,,0.0,1,,13.0
121,Elective Courses,Software Engineering,[IN9921] Accepted Elective Course in Software Engineering,,,1,IN9921,14.0
121,Elective Courses,Software Engineering,[IN9922] Accepted Elective Course in Software Engineering,,,1,IN9922,15.0
121,Elective Courses,Software Engineering,[CIT423002] AI Testing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4279940/study-year/1619,5.0,1,CIT423002,16.0
121,Elective Courses,Software Engineering,[IN3430] Selected Topics in Engineering Software-intensive Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498126/study-year/1619,5.0,1,IN3430,17.0
121,Elective Courses,Software Engineering,[IN2367] Automated Programming,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1629492/study-year/1619,2.0,1,IN2367,18.0
121,Elective Courses,Software Engineering,[IN2114] Automotive Software - Methods and Technology,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261483/study-year/1619,5.0,1,IN2114,19.0
121,Elective Courses,Software Engineering,[CIT423001] DevOps: Engineering for Deployment and Operations,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4132629/study-year/1619,6.0,1,CIT423001,20.0
121,Elective Courses,Software Engineering,[CIT4230005] Engineering Resilient Cognitive Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3475235/study-year/1619,3.0,1,CIT4230005,21.0
121,Elective Courses,Software Engineering,[IN2084] Advanced Topics of Software Testing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261731/study-year/1619,5.0,1,IN2084,22.0
121,Elective Courses,Software Engineering,[IN2385] Safety and Security for Cyber-Physical Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2636231/study-year/1619,3.0,1,IN2385,23.0
121,Elective Courses,Software Engineering,[IN2080] Modelling of Distributed Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456926/study-year/1619,4.0,1,IN2080,24.0
121,Elective Courses,Software Engineering,[IN2081] Patterns in Software Engineering,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473855/study-year/1619,5.0,1,IN2081,25.0
121,Elective Courses,Software Engineering,[IN2235] Software Engineering in an Industrial Setting,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/608628/study-year/1619,3.0,1,IN2235,26.0
121,Elective Courses,Management,,,18.0,1,,27.0
121,Elective Courses,Management,[IN9931] Accepted Elective in Management,,,1,IN9931,28.0
121,Elective Courses,Management,[IN9932] Accepted Elective Course in Management,,,1,IN9932,29.0
121,Elective Courses,Management,[IN9933] Accepted Elective Course in Management,,,1,IN9933,30.0
121,Elective Courses,Management,[IN9934] Accepted Elective Course in Management,,,1,IN9934,31.0
121,Elective Courses,Management,[WI000026] Advanced Technology and Innovation Management,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/452770/study-year/1619,6.0,1,WI000026,32.0
121,Elective Courses,Management,[WI000233] Management Accounting,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/463899/study-year/1619,6.0,1,WI000233,33.0
121,Elective Courses,Management,[WI000100] Advanced Microeconomics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1628399/study-year/1619,6.0,1,WI000100,34.0
121,Elective Courses,Management,[WI000234] Value-based Management,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/463901/study-year/1619,6.0,1,WI000234,35.0
121,Elective Courses,Management,"[WI200541] Planning and Scheduling of Complex Operations: Models, Methods and Applications",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/812017/study-year/1619,6.0,1,WI200541,36.0
121,Elective Courses,Management,[WI000836] Advanced Planning in Supply Chains - Illustrating the concepts and methdology using SAP IBP,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/614770/study-year/1619,6.0,1,WI000836,37.0
121,Elective Courses,Management,[WIB01832] Advanced Topics in Innovation & Entrepreneurship,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/586422/study-year/1619,6.0,1,WIB01832,38.0
121,Elective Courses,Management,[WI001111] Applied Strategy and Organization: Strategies for international Corporations,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1108748/study-year/1619,6.0,1,WI001111,39.0
121,Elective Courses,Management,[MGT001472] Applied Strategy and Organization: Strategies for international Corporations,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4394710/study-year/1619,3.0,1,MGT001472,40.0
121,Elective Courses,Management,"[WI001090] Behavioral Pricing: Insights, Methods, and Strategy",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1021421/study-year/1619,6.0,1,WI001090,41.0
121,Elective Courses,Management,"[WI001214] Case Study Seminar in Managing business models, growth, and disruption",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1737567/study-year/1619,6.0,1,WI001214,42.0
121,Elective Courses,Management,[WI000091] Corporate Finance,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261081/study-year/1619,6.0,1,WI000091,43.0
121,Elective Courses,Management,[WI000258] Empirical Research in Economics and Management,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/450708/study-year/1619,6.0,1,WI000258,44.0
121,Elective Courses,Management,[WI001166] Entrepreneurial Prototyping,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1348594/study-year/1619,6.0,1,WI001166,45.0
121,Elective Courses,Management,[WI000984] Entrepreneurship,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/759654/study-year/1619,3.0,1,WI000984,46.0
121,Elective Courses,Management,[WI001217] Trade Secret Protection,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1746283/study-year/1619,3.0,1,WI001217,47.0
121,Elective Courses,Management,[WI000979] Inventory Management,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/737300/study-year/1619,6.0,1,WI000979,48.0
121,Elective Courses,Management,[WI001231] Leadership and Strategy in the 21st Century,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1814863/study-year/1619,3.0,1,WI001231,49.0
121,Elective Courses,Management,[WI001218] Patent Protection,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1746286/study-year/1619,3.0,1,WI001218,50.0
121,Elective Courses,Management,[WIB26001] Social Entrepreneurship Lab,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1108762/study-year/1619,6.0,1,WIB26001,51.0
121,Elective Courses,Management,[SG8000160] Sponsorship-linked Marketing (Online-course),https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1073242/study-year/1619,6.0,1,SG8000160,52.0
121,Elective Courses,Management,[WI000977] Stochastic Modeling and Optimization,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/737291/study-year/1619,6.0,1,WI000977,53.0
121,Elective Courses,Management,[WI001180] Tech Challenge,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1412293/study-year/1619,6.0,1,WI001180,54.0
121,Elective Courses,Management,[WI000813] Technology Entrepreneurship Lab,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/584574/study-year/1619,6.0,1,WI000813,55.0
121,Elective Courses,Management,[WI000978] Transportation Logistics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/737297/study-year/1619,6.0,1,WI000978,56.0
121,Elective Courses,Management,[WI001195] Value-based Business Strategy & Innovation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1548947/study-year/1619,6.0,1,WI001195,57.0
121,Elective Courses,Management,[WIB26004] What’s New about New Forms of Organizing?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1506760/study-year/1619,6.0,1,WIB26004,58.0
121,Elective Courses,Management,1 aus 6,,,1,,59.0
121,Elective Courses,Algorithms,,,5.0,1,,60.0
121,Elective Courses,Algorithms,[IN99540] Accepted Elective Course in Algorithms,,,1,IN99540,61.0
121,Elective Courses,Algorithms,[IN99541] Accepted Elective Course in Algorithms,,,1,IN99541,62.0
121,Elective Courses,Algorithms,[IN2003] Efficient Algorithms and Data Structures,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456350/study-year/1619,8.0,1,IN2003,63.0
121,Elective Courses,Algorithms,[IN2004] Efficient Algorithms and Data Structures II,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/455704/study-year/1619,8.0,1,IN2004,64.0
121,Elective Courses,Algorithms,[IN2007] Complexity Theory,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/455706/study-year/1619,8.0,1,IN2007,65.0
121,Elective Courses,Algorithms,[IN2011] Parallel Algorithms,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456364/study-year/1619,8.0,1,IN2011,66.0
121,Elective Courses,Algorithms,[IN2158] Advanced Network and Graph Algorithms,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/458189/study-year/1619,8.0,1,IN2158,67.0
121,Elective Courses,Algorithms,[IN2160] Randomized Algorithms,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/458193/study-year/1619,8.0,1,IN2160,68.0
121,Elective Courses,Algorithms,[IN2239] Algorithmic Game Theory,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/629351/study-year/1619,5.0,1,IN2239,69.0
121,Elective Courses,Algorithms,[IN2211] Auction Theory and Market Design,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/487476/study-year/1619,5.0,1,IN2211,70.0
121,Elective Courses,Algorithms,[IN3410] Selected Topics in Algorithms,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498116/study-year/1619,5.0,1,IN3410,71.0
121,Elective Courses,Algorithms,[CIT4330006] Communication Networks Modeling and Optimization,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3384222/study-year/1619,5.0,1,CIT4330006,72.0
121,Elective Courses,Algorithms,[IN2229] Computational Social Choice,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/557075/study-year/1619,6.0,1,IN2229,73.0
121,Elective Courses,Algorithms,[EI74351] Convex Optimization,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1408213/study-year/1619,6.0,1,EI74351,74.0
121,Elective Courses,Algorithms,[CIT413031] Fundamentals of Optimization for Machine Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3863914/study-year/1619,5.0,1,CIT413031,75.0
121,Elective Courses,Algorithms,[IN2360] Advanced Algorithms,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1493752/study-year/1619,6.0,1,IN2360,76.0
