Study_Program_ID,Name (0),Name (1),Name (2),Name (3),Link,Recommended_Semester,Credits,GF
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11123] Videos selber machen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1011131/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31212] Visuelle Gestaltung für die Wissensgesellschaft,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1052720/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21212] Visuelle Gestaltung für die Wissensgesellschaft,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1051792/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10813] Volkswirtschaftlich Denken,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/821879/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30622] Von der Erfindung zum Patent,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679956/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10447] Von der Idee zum Produkt,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679959/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31900] Vortragsreihe Umwelt - TUM,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1447894/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10563] Was hält eine Gesellschaft zusammen?,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/800872/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20563] Was hält eine Gesellschaft zusammen?,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/800875/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20564] Was ist Leben?,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693302/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30564] Was ist Leben?,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693305/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30108] Was ist Raum? Was ist Zeit?,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/692969/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20102] Was ist Zeit?,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679968/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31109] Was kann ich wissen? - Klassiker der Erkenntnistheorie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1187595/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21109] Was kann ich wissen? - Klassiker der Erkenntnistheorie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057421/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10450] Wenn aus Ingenieuren Manager werden,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679975/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10626] Wissenschaft in der Öffentlichkeit,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/714392/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21118] Wissenschaft managen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/985148/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30721] Wissenschaftstheorie der Ingenieurwissenschaften,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/730315/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20721] Wissenschaftstheorie der Ingenieurwissenschaften,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/730312/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10029] Writer's Lab,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679978/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA20322] Zufall, Glück und Katastrophen",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693315/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA30322] Zufall, Glück und Katastrophen",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693318/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21102] 1914-1918: Wissenschaft. Technik. Krieg,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1070377/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,,#,,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT10087] Projektwochen: Developing AI-Powered Educational Interventions for an Attention-Aware Video Player,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4290888/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT53404] Academic Prompt Engineering and Management: a Reflexive Introduction,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076016/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT53405] Academic Prompt Engineering and Management: Responsible Use in Action,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076029/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[ED120053] AND Foundation Seminar,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3668755/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[WI001284] Behavioral Economics meets real world challenges: An interdisciplinary project rally,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2714841/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MGT001410] ChangeMakers: Entrepreneurial and Design Competencies for Societal Transformation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3639828/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,"[ED130100] Critical Making: Uncovering Biases, Rapid Prototyping, and Designing for Engagement",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4176654/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT46406] Data Governance in Action,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076105/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT10084] Design Challenge: Addressing the Climate Crisis Through Gaming Simulation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076908/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT86812] Development of Data Analysis Tools and Communication Strategies to Address Harmful Online Content,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3591730/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[BGU32022] Finite Elemente Methode für Fluid-Struktur Interaktion mittels open-source software,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/996862/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SG860024] Football Analytics Hackathon,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3555038/study-year/1621,,5,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MGT001447] Future Making & Creativity,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4078123/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MGT001435] Impact Entrepreneurship for Transformational Change,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3884771/study-year/1621,,9,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MGT001346] Impact School,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3239832/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MGT001348] Innovation Sprint,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3239842/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[AR17093] Krankenhausbau I,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/461345/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MGT001396] Narratives for Impact,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3470523/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[WI001141] Principled Entrepreneurial Decisions,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1412295/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT87318] Project Week: AI Ethics Research & Creative Science Communication,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064475/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,"[SOT86089] Project Week: AI, Society, and Governance",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064474/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT86072] Project Week: Application Project: Public Sector,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025078/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MHP01001] Project Week: Assessment in Neurological Diseases and Disorders,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4069369/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,"[SOT86081] Project Week: GovTech Design Lab: Harnessing AI, Earth Observation and Data Storytelling to Tackle Climate Security and Conflict",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064473/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MHP00003] Project Week: New Technologies in Neurorehabilitation and Motor Learning,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4061442/study-year/1621,,5,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,"[MHP00002] Project Week: Sensors and Wearables for Automated Detection of Nutrition, Physical Activity, and Sleep",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3901169/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MGT001443] Project Week 2024/25: Conflicts in Mining Critical Materials: Compromising in Sustainability Strategies,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4059246/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MGT001445] Projektwoche: AI for Strategic Business Innovation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4390086/study-year/1621,,12,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT62403] Projektwoche: Creative Mind Change. Eine Kreativitätswerkstatt,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4076035/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[ED120117] Projektwoche: Design Futuring,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4075961/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[ED150040] Projektwoche: Future Mobility Camp,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064375/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[CIT433019] Projektwoche Medizintechnik Prototyp,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3770184/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[MHP00008] Projektwoche: Nachhaltige Gruppenreisen für Kinder und Jugendliche im Winter,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4067170/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[ED120118] Projektwoche: New Technologies for Design Research,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4075965/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[ED180030] Projektwoche: Windenergie in Bayern – Wie Wissen vermitteln?,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4059617/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[CIT6430001] Projektwoche 1000+,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3640608/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[ED150038] Projektwochen: Angewandte Öffentlichkeitsbeteiligung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4044614/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[ED160044] Projektwochen: Applied Surgineering,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4075352/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT10082] Projektwochen: Data Design Studio for AI-Powered EdTech,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4064552/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT10083] Projektwochen: Decision Education,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4060803/study-year/1621,,5,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SZ0361] Projektwochen: Deutsch als Fremdsprache B2.2 - Nachhaltigkeit am Beispiel eines Nationalparks,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4057381/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[SOT10081] Projektwochen: Neugier vermitteln - Eine Pop-Up-Ausstellung zur Wissenschaftskommunikation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4059254/study-year/1621,,5,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[CLA21901] Rollen. Klischees. Visionen. Wissenschaft und Technik im Blick von Literatur und Theater,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1458680/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Projektwochen,[BGU51011] Sonderthemen aus Holzbau und Baukonstruktion,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/814573/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9971] Anerkennung Überfachliche Grundlagen,,#,,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9971] Anerkennung Überfachliche Grundlagen,[IN9971] Anerkennung 1 Überfachliche Grundlagen,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9972] Anerkennung Überfachliche Grundlagen,,#,,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9972] Anerkennung Überfachliche Grundlagen,Anerkennung 2 Überfachliche Grundlagen,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9973] Anerkennung Überfachliche Grundlagen,,#,,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9973] Anerkennung Überfachliche Grundlagen,[IN9973] Anerkennung 3 Überfachliche Grundlagen,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9974] Anerkennung Überfachliche Grundlagen,,#,,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[IN9974] Anerkennung Überfachliche Grundlagen,[IN9974] Anerkennung 4 Überfachliche Grundlagen,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[ED0038] Technik, Wirtschaft und Gesellschaft",,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/582571/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[ED0038] Technik, Wirtschaft und Gesellschaft","Technik, Wirtschaft und Gesellschaft",#,2.,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[ED0038] Technik, Wirtschaft und Gesellschaft","Technik, Wirtschaft und Gesellschaft",#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[ED0217] Weiterführende Themen der Didaktik für Tutoren,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/735585/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[ED0217] Weiterführende Themen der Didaktik für Tutoren,Weiterführende Themen der Didaktik für Tutoren,#,-,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[ED0217] Weiterführende Themen der Didaktik für Tutoren,Weiterführende Themen der Didaktik für Tutoren,#,6.,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[ED0341] STS 2: Philosophy of Science and Technology,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1281035/study-year/1621,,5,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[ED0341] STS 2: Philosophy of Science and Technology,STS 2: Philosophy of Science and Technology,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[ED0341] STS 2: Philosophy of Science and Technology,STS 2: Philosophy of Science and Technology,#,1.,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[MGT000159] Business Plan - Basic Course (Business Idea and Market),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4079368/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[MGT000159] Business Plan - Basic Course (Business Idea and Market),Business Plan - Basic Course (Business Idea and Market),#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[MGT000159] Business Plan - Basic Course (Business Idea and Market),Business Plan - Basic Course (Business Idea and Market),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT10057] Psychology of Learning and Instructional Design of AI-based Systems,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3771355/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT10057] Psychology of Learning and Instructional Design of AI-based Systems,Psychology of Learning and Instructional Design of AI-based Systems (Examination),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT10057] Psychology of Learning and Instructional Design of AI-based Systems,Psychology of Learning and Instructional Design of AI-based Systems (Lecture with exercise),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT10069] Introduction to Psychology and Human Behavior,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3846769/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT10069] Introduction to Psychology and Human Behavior,Introduction to Psychology and Human Behavior (Written Examination),#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT10069] Introduction to Psychology and Human Behavior,Introduction to Psychology and Human Behavior,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT6320000] Advisor Advanced Training,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3567443/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT6320000] Advisor Advanced Training,[CIT 6320000] Advisor Advanced Training,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[CIT6320000] Advisor Advanced Training,Advisor Advanced Training,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86062] AI Regulation & Law (3 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4106581/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86062] AI Regulation & Law (3 ECTS),[SOT86062] AI Regulation & Law (3 ECTS),#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86062] AI Regulation & Law (3 ECTS),AI Regulation & Law - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86063] AI Regulation & Law (6 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4106608/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86063] AI Regulation & Law (6 ECTS),[SOT86063] AI Regulation & Law (6 ECTS),#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86063] AI Regulation & Law (6 ECTS),AI Regulation & Law - Übung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86063] AI Regulation & Law (6 ECTS),AI Regulation & Law - Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86075] Algorithms & Fundamental Rights,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025090/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86075] Algorithms & Fundamental Rights,[SOT86075] Algorithms & Fundamental Rights,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86075] Algorithms & Fundamental Rights,Algorithms & Fundamental Rights,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86097] Aligning Generative AI to Social Values (3 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4096730/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86097] Aligning Generative AI to Social Values (3 ECTS),[SOT86097] Aligning Generative AI to Social Values (3 ECTS),#,-,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86097] Aligning Generative AI to Social Values (3 ECTS),Aligning Generative AI to Social Values - Lecture,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86074] Aligning Generative AI to Social Values (6 ECTS),,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4025086/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86074] Aligning Generative AI to Social Values (6 ECTS),[SOT86074] Aligning Generative AI to Social Values (6 ECTS),#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86074] Aligning Generative AI to Social Values (6 ECTS),Aligning Generative AI to Social Values - Lecture,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT86074] Aligning Generative AI to Social Values (6 ECTS),Aligning Generative AI to Social Values - Seminar,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL10500] Analyse und Vergleich politischer Systeme - Grundlagen,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1252027/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL10500] Analyse und Vergleich politischer Systeme - Grundlagen,Analyse und Vergleich politischer Systeme - Grundlagen,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL10500] Analyse und Vergleich politischer Systeme - Grundlagen,Analyse und Vergleich politischer Systeme - Grundlagen - Übung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[POL10500] Analyse und Vergleich politischer Systeme - Grundlagen,Analyse und Vergleich politischer Systeme - Grundlagen Vorlesung,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT56401] Applied Philosophy of Quantum Theory,,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3842656/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT56401] Applied Philosophy of Quantum Theory,[SOT56401] Applied Philosophy of Quantum Theory,#,-,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,[SOT56401] Applied Philosophy of Quantum Theory,Quantum Information meets AI,#,-,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[WI100180] Business Plan - Advanced Course (Business Models, Sales and Finance)",,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/969686/study-year/1621,,6,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,"[WI100180] Business Plan - Advanced Course (Business Models, Sales and Finance)","Business Plan - Advanced Course (Business Models, Sales and Finance)",#,-,6,1
